Date,Name,Volume,Volume Perc
2017-06-29,AAPL,31499368,0.4501904250807576
2017-06-30,AAPL,23024107,0.4682899381385846
2017-07-03,AAPL,14277848,0.40896085800775395
2017-07-05,AAPL,21569557,0.4455017393410177
2017-07-06,AAPL,24128782,0.49487938064964965
2017-07-07,AAPL,19201712,0.4950646838446874
2017-07-10,AAPL,21090636,0.48728688599660586
2017-07-11,AAPL,19781836,0.4832428497444767
2017-07-12,AAPL,24884478,0.5324805163891889
2017-07-13,AAPL,25199373,0.5612218897394705
2017-07-14,AAPL,20132061,0.4124942388875327
2017-07-17,AAPL,23793456,0.4925842982463441
2017-07-18,AAPL,17868792,0.3920660563845779
2017-07-19,AAPL,20922969,0.40830136467269024
2017-07-20,AAPL,17243748,0.4254186891352069
2017-07-21,AAPL,26252630,0.5477139354509206
2017-07-24,AAPL,21493160,0.495594709339314
2017-07-25,AAPL,18853932,0.39367819116016173
2017-07-26,AAPL,15780951,0.4303306291673667
2017-07-27,AAPL,32476337,0.4924449842945706
2017-07-28,AAPL,17213653,0.4397563321692099
2017-07-31,AAPL,19845920,0.4374487338589837
2017-08-01,AAPL,35368645,0.6203188532995642
2017-08-02,AAPL,69936800,0.7792161141689186
2017-08-03,AAPL,27097296,0.594353934000126
2017-08-04,AAPL,20559852,0.4963973629617733
2017-08-07,AAPL,21870321,0.5667456566009675
2017-08-08,AAPL,36205896,0.6279434347706144
2017-08-09,AAPL,26131530,0.5775903682045681
2017-08-10,AAPL,40804273,0.6092610585092009
2017-08-11,AAPL,26257096,0.583157779948636
2017-08-14,AAPL,22122734,0.5573931916436224
2017-08-15,AAPL,29465487,0.6320959209925121
2017-08-16,AAPL,27671612,0.5948049575770996
2017-08-17,AAPL,27940565,0.5435039884488481
2017-08-18,AAPL,27428069,0.5569858353180523
2017-08-21,AAPL,26368528,0.5791842688549061
2017-08-22,AAPL,21604585,0.5702542590998477
2017-08-23,AAPL,19399081,0.5379455960384032
2017-08-24,AAPL,19818918,0.5144490327739316
2017-08-25,AAPL,25480063,0.570538107462602
2017-08-28,AAPL,25965972,0.617656772380936
2017-08-29,AAPL,29516910,0.6221239169152525
2017-08-30,AAPL,27269584,0.6313011915638724
2017-08-31,AAPL,26785096,0.5501857920538503
2017-09-01,AAPL,16591051,0.4976705155947881
2017-09-05,AAPL,29536314,0.5456947119962158
2017-09-06,AAPL,21651726,0.5373687060371577
2017-09-07,AAPL,21928502,0.49397102433386847
2017-09-08,AAPL,28611535,0.5742389283803317
2017-09-11,AAPL,31580798,0.5965703511989675
2017-09-12,AAPL,71714046,0.7571016237725915
2017-09-13,AAPL,44907361,0.6807879521678868
2017-09-14,AAPL,23760749,0.5472169299896239
2017-09-15,AAPL,49114602,0.6105889627371376
2017-09-18,AAPL,28269435,0.5952384436631348
2017-09-19,AAPL,20810632,0.5098779794431086
2017-09-20,AAPL,52951364,0.6736533897944229
2017-09-21,AAPL,37511661,0.6866870996611621
2017-09-22,AAPL,46645443,0.7583062767118754
2017-09-25,AAPL,44387336,0.6618921284000467
2017-09-26,AAPL,36660045,0.6576456604866647
2017-09-27,AAPL,25182779,0.5134079383476119
2017-09-28,AAPL,22005455,0.5646168347683063
2017-09-29,AAPL,26299810,0.5848586691046777
2017-10-02,AAPL,18698842,0.4739723149567196
2017-10-03,AAPL,16230293,0.5085157620278177
2017-10-04,AAPL,20163750,0.5284010295928948
2017-10-05,AAPL,21283769,0.49248948849561547
2017-10-06,AAPL,17407558,0.4890080102096498
2017-10-09,AAPL,16262923,0.5255490839251215
2017-10-10,AAPL,15617014,0.45228082463952596
2017-10-11,AAPL,16905640,0.7412985998647077
2017-10-12,AAPL,16125054,0.37292851047994985
2017-10-13,AAPL,16394188,0.4572938877573671
2017-10-16,AAPL,24121452,0.5650708428979052
2017-10-17,AAPL,18997275,0.48663427352179967
2017-10-18,AAPL,16374164,0.2693010871290155
2017-10-19,AAPL,42584166,0.6408005111697396
2017-10-20,AAPL,23974146,0.46878789911207724
2017-10-23,AAPL,21984327,0.5217503209806084
2017-10-24,AAPL,17757230,0.4117925545058026
2017-10-25,AAPL,21207098,0.4481370174236735
2017-10-26,AAPL,17000469,0.4014858012795519
2017-10-27,AAPL,44454160,0.5454568031521778
2017-10-30,AAPL,44700772,0.6701376498927364
2017-10-31,AAPL,36046828,0.6668111273766093
2017-11-01,AAPL,33637762,0.6567972859268051
2017-11-02,AAPL,41393373,0.7070670124311007
2017-11-03,AAPL,59398631,0.7808016046500041
2017-11-06,AAPL,35026306,0.6743270702604511
2017-11-07,AAPL,24361485,0.4788091139414858
2017-11-08,AAPL,24409527,0.47521999938946385
2017-11-09,AAPL,29482596,0.5512391505382335
2017-11-10,AAPL,25145500,0.599861413179546
2017-11-13,AAPL,16982080,0.4817357428365903
2017-11-14,AAPL,24782487,0.5661566338800141
2017-11-15,AAPL,29158070,0.5384742809802949
2017-11-16,AAPL,23637484,0.558889218541473
2017-11-17,AAPL,21899544,0.553257582793058
2017-11-20,AAPL,16262447,0.47189068941909246
2017-11-21,AAPL,25131295,0.5479211855662192
2017-11-22,AAPL,25588925,0.6329671501231604
2017-11-24,AAPL,14026673,0.6032167896945962
2017-11-27,AAPL,20716802,0.45349450108856576
2017-11-28,AAPL,26428802,0.4934793172192242
2017-11-29,AAPL,41666364,0.5213414029894551
2017-11-30,AAPL,41527218,0.5274122965911808
2017-12-01,AAPL,39759288,0.5599440327606925
2017-12-04,AAPL,32542385,0.4740050792316291
2017-12-05,AAPL,27350154,0.49153984710483045
2017-12-06,AAPL,28560000,0.5520353316529115
2017-12-07,AAPL,25673308,0.5477396309201276
2017-12-08,AAPL,23355231,0.5191097974042633
2017-12-11,AAPL,35273759,0.6593981146214632
2017-12-12,AAPL,19409230,0.42969461204896436
2017-12-13,AAPL,23818447,0.4910902948375086
2017-12-14,AAPL,20476541,0.47718975101984495
2017-12-15,AAPL,40169307,0.45252846615945125
2017-12-18,AAPL,29421114,0.5691912871914794
2017-12-19,AAPL,27436447,0.5762973452609285
2017-12-20,AAPL,23475649,0.5316002053063624
2017-12-21,AAPL,20949896,0.51306735153049
2017-12-22,AAPL,16349444,0.44930975979055904
2017-12-26,AAPL,33185536,0.721546323265013
2017-12-27,AAPL,21498213,0.5950662307024394
2017-12-28,AAPL,16480187,0.5597073809656344
2017-12-29,AAPL,25999922,0.6172609811710857
2017-01-03,IBM,2934299,0.05081303216963201
2017-01-04,IBM,3381432,0.07721573129928797
2017-01-05,IBM,2682301,0.05787393429352864
2017-01-06,IBM,2945536,0.05298292182807643
2017-01-09,IBM,3189891,0.0586231746504143
2017-01-10,IBM,4118694,0.088907536610058
2017-01-11,IBM,3599464,0.07167490098280722
2017-01-12,IBM,2927973,0.05085417919434219
2017-01-13,IBM,2875433,0.04610615360645028
2017-01-17,IBM,3315655,0.04548750412890755
2017-01-18,IBM,4007779,0.07652409392185516
2017-01-19,IBM,6963386,0.1320637256455454
2017-01-20,IBM,12690029,0.18550751099045434
2017-01-23,IBM,5478224,0.1218399689661067
2017-01-24,IBM,6952369,0.13905060319298201
